Time (sec),Conc Ea (mol/L)
0.0,0.05
10.0,0.04516483516483517
20.0,0.041794871794872054
30.0,0.03739926739926741
40.0,0.034336996336997126
50.0,0.03251282051282051
60.0,0.03021978021978031
70.0,0.02832234432234434
80.0,0.026666666666666682
90.0,0.025377289377289385
100.0,0.02435897435897436
110.0,0.0227838827838828
120.0,0.021487179487179493
130.0,0.020673992673992676
140.0,0.01980952380952381
150.0,0.018967032967032966
160.0,0.01771428571428573
170.0,0.01711355311355312
180.0,0.016769230769230238
190.0,0.016380952380952385
200.0,0.015494505494505498
210.0,0.014857142857142855
220.0,0.014446886446886452
230.0,0.013641025641025643
240.0,0.013523809523809526
250.0,0.013186813186813189
260.0,0.012586080586080583
270.0,0.012073260073260074
280.0,0.011758241758241757
290.0,0.011794871794871792
300.0,0.011164835164835168
310.0,0.01102564102564102
320.0,0.01063736263736264
330.0,0.010336996336996343
340.0,0.009956043956043957
350.0,0.009978021978021981
360.0,0.009663003663003666
370.0,0.00944322344322263
380.0,0.009391941391941392
390.0,0.00915018315018315
400.0,0.008637362637362636
410.0,0.008630036630036628
420.0,0.008109890109890114
430.0,0.007963369963369864
440.0,0.008051282051282046
450.0,0.007692307692307693
460.0,0.007391941391941389
470.0,0.007435897435897436
480.0,0.007575091575091475
490.0,0.007172161172161168
500.0,0.007069597069597057
510.0,0.006930402930402746
520.0,0.006490842490842497
530.0,0.006732600732600731
540.0,0.006410256410256412
550.0,0.006205128205128209
560.0,0.006344322344322003
570.0,0.00586813186813191
580.0,0.005941391941391939
590.0,0.0053992673992674005
600.0,0.005684981684981685
610.0,0.005626373626373625
620.0,0.0054798534798534745
630.0,0.0052087912087912126
640.0,0.005340659340659336
650.0,0.005260073260073239
660.0,0.005150183150182925
670.0,0.005076923076923065
680.0,0.005010989010989002
690.0,0.004857142857142852
700.0,0.004695970695970697
710.0,0.004769230769230754
720.0,0.004483516483516486
730.0,0.004380952380951979
740.0,0.004527472527472524
750.0,0.0043736263736263775
760.0,0.004205128205128204
770.0,0.004117216117215942
780.0,0.004197802197802117
790.0,0.004080586080586084
800.0,0.003926739926739931
810.0,0.003948717948717947
820.0,0.004256410256410254
830.0,0.0037362637362637354
840.0,0.003809523809523736
850.0,0.0036849816849816803
860.0,0.00392673992673993
870.0,0.0036630036630036686
880.0,0.0036410256410256405
890.0,0.003531135531135533
