Time (sec),Conc Ea (mol/L)
605.0,0.01023638968481375
610.0,0.010157593123209165
615.0,0.010071633237822349
620.0,0.01
625.0,0.00993553008595989
630.0,0.009871060171919768
635.0,0.009799426934097417
640.0,0.0097349570200573
645.0,0.009677650429799428
650.0,0.00960601719197708
655.0,0.00952722063037249
660.0,0.009469914040114616
665.0,0.009405444126074492
670.0,0.009355300859598854
675.0,0.009283667621776508
680.0,0.00921919770773639
685.0,0.009161891117478504
690.0,0.009111747851002867
695.0,0.009126074498567244
700.0,0.00906160458452722
705.0,0.008925501432664728
710.0,0.008946991404011461
715.0,0.008882521489971342
720.0,0.008818051575931232
725.0,0.008767908309455584
730.0,0.008703438395415472
735.0,0.00866045845272206
740.0,0.008610315186246418
745.0,0.00856017191977077
750.0,0.00851002865329512
755.0,0.008445558739255012
760.0,0.00839541547277937
765.0,0.008345272206303727
770.0,0.008309455587392546
775.0,0.008252148997134673
780.0,0.008209169054441261
785.0,0.008159025787965611
790.0,0.00810888252148997
795.0,0.008058739255014328
800.0,0.008015759312320916
805.0,0.007965616045845276
810.0,0.007922636103151862
815.0,0.00787965616045845
820.0,0.007829512893982801
825.0,0.007786532951289398
830.0,0.00773638968481375
835.0,0.0076934097421203365
840.0,0.007657593123209162
845.0,0.007621776504297989
850.0,0.007564469914040115
855.0,0.0075214899713467055
860.0,0.007478510028653293
865.0,0.007442693409742119
870.0,0.007392550143266476
875.0,0.007363896848137533
880.0,0.007320916905444128
885.0,0.007277936962750718
890.0,0.007234957020057306
895.0,0.007199140401146132
900.0,0.007163323782234958
905.0,0.007120343839541546
910.0,0.007084527220630366
915.0,0.0070487106017191915
920.0,0.00700573065902578
925.0,0.006977077363896845
930.0,0.0069340974212034326
935.0,0.006891117478510028
940.0,0.006855300859598854
945.0,0.006826647564469911
950.0,0.006790830945558737
955.0,0.006755014326647556
960.0,0.006719197707736382
965.0,0.006690544412607445
970.0,0.006647564469914034
975.0,0.006618911174785098
980.0,0.0065830945558739236
985.0,0.006554441260744987
990.0,0.006518624641833806
995.0,0.006482808022922632
1000.0,0.006454154727793695
1005.0,0.006418338108882522
1010.0,0.006396848137535809
1015.0,0.006368194842406872
1020.0,0.006332378223495699
1025.0,0.006296561604584524
1030.0,0.006267908309455589
1035.0,0.006239255014326645
1040.0,0.0062034383954154716
1045.0,0.006181948424068766
1050.0,0.006153295128939822
1055.0,0.006117478510028649
1060.0,0.006088825214899712
1065.0,0.006060171919770775
1070.0,0.006031518624641833
1075.0,0.005995702005730658
1080.0,0.005974212034383953
1085.0,0.0059383954154727785
1090.0,0.005916905444126073
1095.0,0.005888252148997136
1100.0,0.005859598853868187
1105.0,0.005838108882521487
1110.0,0.00580945558739255
1115.0,0.005780802292263613
1120.0,0.005752148997134664
1125.0,0.005723495702005727
1130.0,0.0057020057306590285
1135.0,0.0056733524355300855
1140.0,0.005644699140401143
1145.0,0.005616045845272206
1150.0,0.0055873925501432635
1155.0,0.005565902578796564
1160.0,0.005537249283667614
1165.0,0.005522922636103152
1170.0,0.005494269340974215
1175.0,0.005472779369627503
1180.0,0.005444126074498566
1185.0,0.005422636103151861
1190.0,0.005401146131805154
1195.0,0.005372492836676218
1200.0,0.005351002865329513
1205.0,0.00532234957020057
1210.0,0.005300859598853864
1215.0,0.005279369627507165
1220.0,0.005257879656160452
1225.0,0.005236389684813754
1230.0,0.005207736389684817
1235.0,0.005193409742120341
1240.0,0.005164756446991405
1245.0,0.005143266475644693
1250.0,0.005121776504297994
1255.0,0.005107449856733519
1260.0,0.005071633237822346
1265.0,0.005057306590257877
1270.0,0.005035816618911171
1275.0,0.005007163323782228
1280.0,0.004985673352435529
1285.0,0.004964183381088816
1290.0,0.004949856733524355
1295.0,0.0049355300859598794
1300.0,0.004914040114613181
1305.0,0.004885386819484245
1310.0,0.004871060171919769
1315.0,0.0048495702005730635
1320.0,0.004828080229226357
1325.0,0.004806590257879659
1330.0,0.0047922636103151835
1335.0,0.0047636103151862475
1340.0,0.004749283667621773
1345.0,0.004720630372492836
1350.0,0.004706303724928361
1355.0,0.004691977077363892
1360.0,0.004670487106017186
1365.0,0.0046489971346704816
1370.0,0.004634670487106013
1375.0,0.004620343839541544
1380.0,0.004591690544412608
1385.0,0.004577363896848133
1390.0,0.004555873925501434
1395.0,0.00454154727793696
1400.0,0.004527220630372491
1405.0,0.004505730659025785
1410.0,0.004491404011461317
1415.0,0.0044699140401146115
1420.0,0.004448424068767905
1425.0,0.004434097421203437
1430.0,0.0044126074498567315
1435.0,0.004398280802292257
1440.0,0.0043839541547277885
1445.0,0.004362464183381083
1450.0,0.004348137535816614
1455.0,0.004333810888252146
1460.0,0.004319484240687678
1465.0,0.004290830945558735
1470.0,0.004276504297994267
1475.0,0.004262177650429798
1480.0,0.004240687679083093
1485.0,0.00423352435530092
