Time (sec),Conc Ea (mol/L)
0.0,0.05
5.0,0.04882352941176471
10.0,0.0474264705882353
15.0,0.046102941176470597
20.0,0.04463235294117647
25.0,0.04345588235294117
30.0,0.042352941176470586
35.0,0.04139705882352607
40.0,0.040352941176470584
45.0,0.039308823529411764
50.0,0.03824264705882353
55.0,0.03740441176470351
60.0,0.036536764705882345
65.0,0.035705882352938104
70.0,0.03490441176470319
75.0,0.034132352941174136
80.0,0.03336764705882099
85.0,0.032749999999999474
90.0,0.032036764705880426
95.0,0.03136764705882218
100.0,0.030742647058822636
105.0,0.030139705882352166
110.0,0.029544117647058016
115.0,0.02897058823529344
120.0,0.02841911764705825
125.0,0.02787499999999941
130.0,0.027367647058823153
135.0,0.02687499999999966
140.0,0.02644852941176459
145.0,0.025977941176470287
150.0,0.02552205882352915
155.0,0.02507352941176444
160.0,0.024669117647058692
165.0,0.024220588235293782
170.0,0.023816176470588066
175.0,0.023397058823529167
180.0,0.023007352941176316
185.0,0.0226544117647058
190.0,0.022301470588235204
195.0,0.021948529411764603
200.0,0.021610294117646978
205.0,0.021301470588235255
210.0,0.020970588235294043
215.0,0.02063970588235286
220.0,0.02034558823529408
225.0,0.020029411764705803
230.0,0.01977941176470587
235.0,0.01933088235293955
240.0,0.019066176470588204
245.0,0.01883088235294117
250.0,0.01857352941176468
255.0,0.018330882352941155
260.0,0.01804411764705875
265.0,0.01783088235294117
270.0,0.01757352941176467
275.0,0.01736029411764705
280.0,0.017117647058823498
285.0,0.016867647058823487
290.0,0.016647058823529393
295.0,0.01648529411764706
300.0,0.016272058823529393
305.0,0.016080882352941174
310.0,0.015874999999999986
315.0,0.015676470588235285
320.0,0.015433823529411705
325.0,0.015286764705882352
330.0,0.01507352941176468
335.0,0.014926470588235288
340.0,0.014720588235294095
345.0,0.014595588235294117
350.0,0.014419117647058811
355.0,0.014249999999999988
360.0,0.014073529411764695
365.0,0.013926470588235287
370.0,0.013772058823529405
375.0,0.013610294117647054
380.0,0.0134485294117647
385.0,0.013308823529411762
390.0,0.013132352941176454
395.0,0.013029411764705885
400.0,0.012874999999999992
405.0,0.01274264705882352
410.0,0.012602941176470582
415.0,0.01246323529411764
420.0,0.01231617647058823
425.0,0.012198529411764705
430.0,0.012073529411764707
435.0,0.011963235294117646
440.0,0.011830882352941169
445.0,0.011705882352941172
450.0,0.011610294117647057
455.0,0.01149264705882352
460.0,0.011382352941176465
465.0,0.011257352941176468
470.0,0.011147058823529413
475.0,0.011029411764705881
480.0,0.010919117647058819
485.0,0.010816176470588235
490.0,0.01069117647058823
495.0,0.010617647058823523
500.0,0.010492647058823528
505.0,0.01041176470588235
510.0,0.010308823529411766
515.0,0.010213235294117643
520.0,0.010102941176470585
525.0,0.010102941176470587
530.0,0.009919117647058683
535.0,0.009830882352941175
540.0,0.009823529411764705
545.0,0.009720588235294118
550.0,0.009661764705882347
555.0,0.00957352941176471
560.0,0.009485294117647059
565.0,0.009411764705882349
570.0,0.00930147058823529
575.0,0.00923529411764706
580.0,0.009139705882352937
585.0,0.009066176470588227
590.0,0.008977941176470588
595.0,0.008897058823529412
600.0,0.008816176470588228
605.0,0.008757352941176471
610.0,0.00866911764705882
615.0,0.008602941176470588
620.0,0.00853676470588235
625.0,0.008463235294117646
630.0,0.008397058823529415
635.0,0.008316176470588237
640.0,0.008242647058823526
645.0,0.008176470588235295
650.0,0.00811029411764705
655.0,0.008058823529411768
660.0,0.007985294117647054
665.0,0.00792647058823529
670.0,0.007852941176470578
675.0,0.007801470588235294
680.0,0.00772794117647059
685.0,0.0076764705882352915
690.0,0.007602941176470587
695.0,0.007544117647058823
700.0,0.007477941176470591
705.0,0.007426470588235292
710.0,0.007360294117647055
715.0,0.0073088235294117634
720.0,0.007257352941176472
725.0,0.007191176470588227
730.0,0.007132352941176469
735.0,0.007073529411764704
740.0,0.007022058823529406
745.0,0.006963235294117648
750.0,0.006911764705882349
755.0,0.006860294117647052
760.0,0.0068088235294117665
765.0,0.006757352941176467
770.0,0.006713235294117642
775.0,0.006654411764705878
780.0,0.006610294117647052
785.0,0.006558823529411767
790.0,0.0065073529411764685
795.0,0.006455882352941171
800.0,0.006411764705882352
805.0,0.006352941176470581
810.0,0.00631617647058823
815.0,0.006264705882352944
820.0,0.006220588235294119
825.0,0.006169117647058821
830.0,0.006117647058823529
835.0,0.006073529411764704
840.0,0.006029411764705879
845.0,0.005985294117647053
850.0,0.005941176470588228
855.0,0.005897058823529417
860.0,0.00585294117647059
865.0,0.005823529411764705
870.0,0.005772058823529406
875.0,0.0057279411764705815
880.0,0.00569117647058823
885.0,0.005647058823529404
890.0,0.005610294117647052
895.0,0.005566176470588233
900.0,0.005522058823529409
905.0,0.00549264705882353
910.0,0.005448529411764704
915.0,0.005404411764705879
920.0,0.005375
925.0,0.005330882352941175
930.0,0.0052941176470588215
935.0,0.00525735294117647
940.0,0.0052205882352941175
945.0,0.005176470588235293
950.0,0.005147058823529407
955.0,0.005110294117647055
960.0,0.005073529411764702
965.0,0.005051470588235296
970.0,0.005007352941176471
975.0,0.004970588235294119
980.0,0.004933823529411767
985.0,0.004904411764705881
990.0,0.0048676470588235295
995.0,0.00483088235294117
1000.0,0.004794117647058818
1005.0,0.00476470588235294
1010.0,0.004727941176470587
1015.0,0.004698529411764701
1020.0,0.004661764705882349
1025.0,0.00463235294117647
1030.0,0.004595588235294119
1035.0,0.004566176470588232
1040.0,0.004544117647058819
1045.0,0.0045073529411764676
1050.0,0.004477941176470582
1055.0,0.00444117647058823
1060.0,0.00441176470588235
1065.0,0.004374999999999999
1070.0,0.004345588235294119
1075.0,0.004338235294117707
1080.0,0.0042941176470588215
1085.0,0.004264705882352936
1090.0,0.004227941176470584
1095.0,0.004213235294117644
1100.0,0.004176470588235292
1105.0,0.0041470588235294065
1110.0,0.004117647058823526
1115.0,0.004088235294117649
1120.0,0.004066176470588235
1125.0,0.004036764705882349
1130.0,0.003999999999999997
1135.0,0.003985294117647058
1140.0,0.003948529411764706
1145.0,0.003926470588235293
1150.0,0.0038970588235294075
1155.0,0.0038676470588235277
1160.0,0.0038455882352941154
1165.0,0.00381617647058823
1170.0,0.0037941176470588246
1175.0,0.0037720588235294113
1180.0,0.0037426470588235255
1185.0,0.0037132352941176465
1190.0,0.0036911764705882338
1195.0,0.0036691176470588214
1200.0,0.003639705882352936
1205.0,0.0036176470588235228
1210.0,0.0035882352941176434
1215.0,0.003566176470588231
1220.0,0.0035441176470588187
1225.0,0.003522058823529406
1230.0,0.0035073529411764662
1235.0,0.0034779411764705873
1240.0,0.003455882352941175
1245.0,0.0034338235294117626
1250.0,0.003404411764705883
1255.0,0.003382352941176471
1260.0,0.0033602941176470577
1265.0,0.0033382352941176453
1270.0,0.0033161764705882326
1275.0,0.003301470588235287
1280.0,0.003279411764705881
1285.0,0.0032499999999999946
1290.0,0.0032279411764705827
