Time (sec),Conc Ea (mol/L)
2790.0,0.0007215711805555564
2800.0,0.0007541232638888855
2810.0,0.0007595486111111094
2820.0,0.0007432725694444078
2830.0,0.0006998697916666644
2840.0,0.0007107204861111103
2850.0,0.0007269965277777289
2860.0,0.0006944444444444451
2870.0,0.0006618923611111106
2880.0,0.0006456163194444432
2890.0,0.0006293402777777761
2900.0,0.0006401909722222196
2910.0,0.000634765625
2920.0,0.0006239149305555467
2930.0,0.0006564670138888866
2940.0,0.0006184895833333328
2950.0,0.0006022135416666654
2960.0,0.000623914930555552
2970.0,0.0005859375000000032
2980.0,0.0006076388888888894
2990.0,0.000585937500000003
3000.0,0.0005533854166666685
3010.0,0.0005696614583333309
3020.0,0.0005262586805555621
3030.0,0.0005099826388888858
3040.0,0.0005533854166666661
3050.0,0.00048828124999999935
3060.0,0.0005208333333333338
3070.0,0.00048828124999999957
3080.0,0.0004991319444444225
3090.0,0.00047200520833333204
3100.0,0.0004937065972222233
3110.0,0.0004882812499999992
3120.0,0.00044487847222222135
3130.0,0.00043402777777777824
3140.0,0.00043945312499999714
3150.0,0.000423177083333335
3160.0,0.0004394531249999974
3170.0,0.000423177083333335
3180.0,0.0004014756944444437
3190.0,0.00039062500000000046
3200.0,0.0004394531249999974
3210.0,0.0003634982638888918
3220.0,0.00036892361111111305
3230.0,0.00037434895833332756
3240.0,0.0004069010416666606
3250.0,0.0003797743055555527
3260.0,0.00033094618055555525
3270.0,0.00037434895833332826
3280.0,0.0003309461805555553
3290.0,0.0003092447916666691
3300.0,0.00034179687499998523
3310.0,0.0003309461805555553
3320.0,0.00033094618055555525
3330.0,0.0003417968750000034
3340.0,0.00030924479166666877
3350.0,0.000287543402777783
3360.0,0.00026584201388888805
3370.0,0.0002875434027777815
3380.0,0.0002875434027777823
3390.0,0.00026041666666666693
3400.0,0.0002766927083333342
3410.0,0.0002278645833333344
3420.0,0.00023328993055553649
3430.0,0.00026041666666666693
3440.0,0.00023871527777778249
3450.0,0.00019531250000000153
3460.0,0.00021701388888888915
3470.0,0.00020073784722222316
3480.0,0.00020616319444444585
3490.0,0.00018988715277778114
3500.0,0.00018446180555555455
3510.0,0.00020616319444444585
3520.0,0.0001410590277777767
3530.0,0.0001519097222222246
3540.0,0.0001410590277777772
3550.0,0.00014648437500000075
3560.0,0.00017361111111111128
3570.0,0.00014648437500000083
3580.0,0.00015733506944444389
3590.0,0.00010850694444444215
3600.0,0.00014105902777777074
3610.0,0.00010850694444444215
3620.0,0.00011393229166666615
3630.0,0.00012478298611111224
3640.0,5.4253472222221074e-05
3650.0,9.22309027777797e-05
3660.0,7.595486111110825e-05
3670.0,8.138020833333155e-05
3680.0,5.9678819444445046e-05
3690.0,4.340277777777768e-05
3700.0,7.595486111110758e-05
3710.0,2.7126736111110855e-05
3720.0,5.425347222222107e-05
3730.0,7.595486111110756e-05
3740.0,6.510416666666916e-05
3750.0,0.0
3760.0,0.0
3770.0,0.0
3780.0,0.0
3790.0,0.0
3800.0,0.0
3810.0,0.0
3820.0,0.0
