Time (sec),Conc Ea (mol/L)
0.0,0.05
5.0,0.048772441307350006
10.0,0.047007825686665644
15.0,0.04492864815098972
20.0,0.04271137026239068
25.0,0.04050943685744975
30.0,0.03845327604726101
35.0,0.03680374405401258
40.0,0.034993094982353846
45.0,0.03338192419825073
50.0,0.03183980359060917
55.0,0.030474144545036063
60.0,0.029185207917753576
65.0,0.02794997698327452
70.0,0.026891207610863894
75.0,0.025901488414914842
80.0,0.025057541813717967
85.0,0.02415988951971767
90.0,0.023277581709375484
95.0,0.022464324075494865
100.0,0.021643394199785174
105.0,0.020968236918827685
110.0,0.02024704618689582
115.0,0.019587233389596448
120.0,0.019073193187049253
125.0,0.018436397115237074
130.0,0.0180220960564663
135.0,0.017538744821236768
140.0,0.01700936013503146
145.0,0.0165106644161424
150.0,0.01601196869725334
155.0,0.015620684363971156
160.0,0.015214055547030847
165.0,0.01482277121374866
170.0,0.014416142396808348
175.0,0.01417063065827824
180.0,0.013817707534141478
185.0,0.013441767684517422
190.0,0.013004449900260851
195.0,0.012712904710755512
200.0,0.012382998312106803
205.0,0.012114469848088913
210.0,0.011830596900414306
215.0,0.01156206843639614
220.0,0.011347245665183187
225.0,0.011086389442994197
230.0,0.010917600122755841
235.0,0.010695105109712692
240.0,0.010457265613011376
245.0,0.010234770599968804
250.0,0.010012275586925901
255.0,0.00979745281571223
260.0,0.009613319011815079
265.0,0.009459874175233965
270.0,0.009268068129507133
275.0,0.00909160656743882
280.0,0.008899800521712032
285.0,0.0087156667178146
290.0,0.00854687739757538
295.0,0.008378088077335973
300.0,0.008232315482583935
305.0,0.00806352616234434
310.0,0.008017492711370268
315.0,0.007856375632959706
320.0,0.007733619763694928
325.0,0.007580174927113492
330.0,0.007434402332361356
335.0,0.007311646463096473
340.0,0.00718121835200237
345.0,0.007066134724566485
350.0,0.0069280343716432245
355.0,0.006789934018720077
360.0,0.006705539358600584
365.0,0.0065981279729936775
370.0,0.006483044345557713
375.0,0.006383305201779935
380.0,0.006283566058002122
385.0,0.006168482430566123
390.0,0.006053398803130176
395.0,0.005953659659352424
400.0,0.005853920515574615
405.0,0.005769525855454956
410.0,0.005677458953506189
415.0,0.005577719809728346
420.0,0.005477980665950528
425.0,0.005393586005830887
430.0,0.005378241522172776
435.0,0.005286174620223986
440.0,0.005209452201933395
445.0,0.005132729783642771
450.0,0.005048335123523065
455.0,0.004971612705232457
460.0,0.004894890286941834
465.0,0.004818167868651201
470.0,0.004741445450360576
475.0,0.0046723952738990234
480.0,0.0046033450974374635
485.0,0.004526622679146822
490.0,0.0044575725026852735
495.0,0.004403866809881844
500.0,0.004342488875249339
505.0,0.00428878318244591
510.0,0.004204388522326121
515.0,0.0041506828295227866
520.0,0.004081632653061197
525.0,0.004020254718428713
530.0,0.0039665490256252855
535.0,0.003905171090992776
540.0,0.003859137640018413
545.0,0.0037977597053858968
550.0,0.003736381770753395
555.0,0.003682676077949973
560.0,0.003628970385146537
565.0,0.003582936934172167
570.0,0.00352155899953964
575.0,0.0034755255485652893
580.0,0.0034141476139327564
585.0,0.0033757864047874813
590.0,0.003329752953813101
595.0,0.003276047261009654
600.0,0.0032300138100352887
605.0,0.003183980359060912
610.0,0.0031456191499156048
615.0,0.0030919134571121463
620.0,0.0030458800061377873
625.0,0.0029998465551634096
630.0,0.002961485346018105
635.0,0.002923124136872793
640.0,0.0028847629277274816
645.0,0.0028464017185821696
650.0,0.0028080405094368516
655.0,0.0027620070584624687
660.0,0.0027159736074880906
665.0,0.002677612398342792
670.0,0.00269295688200092
675.0,0.0026622679146846733
680.0,0.0026239067055393566
685.0,0.0025778732545649594
690.0,0.002547184287248732
695.0,0.002516495319932485
700.0,0.002478134110787167
705.0,0.0024397729016418543
710.0,0.002401411692496542
715.0,0.0023707227251802973
720.0,0.00234003375786405
725.0,0.0023016725487187274
730.0,0.0022786558232315525
735.0,0.002247966855915297
740.0,0.00220960564676997
745.0,0.0021789166794537315
750.0,0.0021482277121374848
755.0,0.002109866502992152
760.0,0.002079177535675919
765.0,0.002048488568359672
770.0,0.0020254718428724884
775.0,0.0019947828755562365
780.0,0.0019640939082399824
785.0,0.0019410771827528006
790.0,0.0019027159736074379
795.0,0.0018796992481203004
800.0,0.0018490102808040377
805.0,0.0018259935553168658
810.0,0.0018029768298296774
815.0,0.0017722878625134112
820.0,0.0017492711370262425
825.0,0.001726254411539054
830.0,0.001695565444222783
835.0,0.001664876476906534
840.0,0.0016418597514193654
845.0,0.001618843025932177
850.0,0.0015958263004449884
855.0,0.0015651373331287042
860.0,0.0015421206076415461
865.0,0.0015191038821543643
870.0,0.0015037593984962383
875.0,0.0014807426730090523
880.0,0.0014500537056927455
885.0,0.001427036980205609
890.0,0.0014040202547184269
895.0,0.0013810035292312378
900.0,0.0013656590455731225
905.0,0.0013426423200859244
910.0,0.001319625594598735
915.0,0.0012966088691115456
920.0,0.0012812643854534344
925.0,0.0012582476599662306
930.0,0.0012352309344790405
935.0,0.0012198864508209278
940.0,0.001196869725333718
945.0,0.001181525241675616
950.0,0.0011508362743593706
955.0,0.0011431640325303054
960.0,0.001127819548872181
